了哥王,https://www.dayi.org.cn/cmedical/1114602.html
薤白,https://www.dayi.org.cn/cmedical/304940.html
阿胶,https://www.dayi.org.cn/cmedical/1117802.html
覆盆子,https://www.dayi.org.cn/cmedical/306236.html
穿破石,https://www.dayi.org.cn/cmedical/1113671.html
麻黄,https://www.dayi.org.cn/cmedical/302013.html
金橘,https://www.dayi.org.cn/cmedical/1114632.html
桑黄,https://www.dayi.org.cn/cmedical/303143.html
鹅肠草,https://www.dayi.org.cn/cmedical/1114073.html
贴生石韦,https://www.dayi.org.cn/cmedical/1115262.html
魔芋,https://www.dayi.org.cn/cmedical/1123612.html
赶黄草,https://www.dayi.org.cn/cmedical/300994.html
金丝皇菊,https://www.dayi.org.cn/cmedical/1156147.html
枳实,https://www.dayi.org.cn/cmedical/305866.html
桑叶,https://www.dayi.org.cn/cmedical/303149.html
猫爪草,https://www.dayi.org.cn/cmedical/302133.html
茵陈蒿,https://www.dayi.org.cn/cmedical/1116125.html
熊胆粉,https://www.dayi.org.cn/cmedical/1156222.html
狗尾草,https://www.dayi.org.cn/cmedical/1114146.html
鸭脚木,https://www.dayi.org.cn/cmedical/305079.html
酒萸肉,https://www.dayi.org.cn/cmedical/1156097.html
麸炒苍术,https://www.dayi.org.cn/cmedical/1156119.html
灰菜,https://www.dayi.org.cn/cmedical/1115555.html
冬瓜,https://www.dayi.org.cn/cmedical/1114056.html
竹荪,https://www.dayi.org.cn/cmedical/305957.html
夏枯草,https://www.dayi.org.cn/cmedical/304617.html
柿饼,https://www.dayi.org.cn/cmedical/303568.html
酸枣仁,https://www.dayi.org.cn/cmedical/1115571.html
石见穿,https://www.dayi.org.cn/cmedical/1115151.html
酒女贞子,https://www.dayi.org.cn/cmedical/1155720.html
豪猪毛刺,https://www.dayi.org.cn/cmedical/1117985.html
含羞草,https://www.dayi.org.cn/cmedical/1155756.html
蜻蜓,https://www.dayi.org.cn/cmedical/302914.html
车前草,https://www.dayi.org.cn/cmedical/300172.html
葵花籽,https://www.dayi.org.cn/cmedical/1156155.html
煅瓦楞子,https://www.dayi.org.cn/cmedical/1155986.html
宝盖草,https://www.dayi.org.cn/cmedical/1113729.html
盾果草,https://www.dayi.org.cn/cmedical/300728.html
炮仗花,https://www.dayi.org.cn/cmedical/1116929.html
火麻仁,https://www.dayi.org.cn/cmedical/1155581.html
铁线草,https://www.dayi.org.cn/cmedical/304082.html
琥珀,https://www.dayi.org.cn/cmedical/1114398.html
天麻,https://www.dayi.org.cn/cmedical/1115608.html
益智仁,https://www.dayi.org.cn/cmedical/305425.html
红豆杉,https://www.dayi.org.cn/cmedical/1155758.html
柴胡,https://www.dayi.org.cn/cmedical/300168.html
元胡,https://www.dayi.org.cn/cmedical/1155692.html
臭牡丹,https://www.dayi.org.cn/cmedical/1113646.html
淡豆豉,https://www.dayi.org.cn/cmedical/300353.html
香茅草,https://www.dayi.org.cn/cmedical/1155704.html
补骨脂,https://www.dayi.org.cn/cmedical/1113592.html
炒薏苡仁,https://www.dayi.org.cn/cmedical/1155963.html
鸡血藤,https://www.dayi.org.cn/cmedical/301416.html
荠菜,https://www.dayi.org.cn/cmedical/1114425.html
决明子,https://www.dayi.org.cn/cmedical/301529.html
猴枣,https://www.dayi.org.cn/cmedical/1117857.html
醋鳖甲,https://www.dayi.org.cn/cmedical/1156303.html
荨麻,https://www.dayi.org.cn/cmedical/305060.html
桂枝,https://www.dayi.org.cn/cmedical/301167.html
磨盘草,https://www.dayi.org.cn/cmedical/302356.html
墨旱莲,https://www.dayi.org.cn/cmedical/1114870.html
石菖蒲,https://www.dayi.org.cn/cmedical/1115418.html
鳖甲,https://www.dayi.org.cn/cmedical/1124360.html
木蝴蝶,https://www.dayi.org.cn/cmedical/302409.html
橙子,https://www.dayi.org.cn/cmedical/1113923.html
黄芩,https://www.dayi.org.cn/cmedical/301398.html
黑老虎,https://www.dayi.org.cn/cmedical/1115285.html
金莲花,https://www.dayi.org.cn/cmedical/1114634.html
红曲,https://www.dayi.org.cn/cmedical/301230.html
金钱草,https://www.dayi.org.cn/cmedical/1155600.html
秦艽,https://www.dayi.org.cn/cmedical/302835.html
紫荆花,https://www.dayi.org.cn/cmedical/306041.html
鼠尾草,https://www.dayi.org.cn/cmedical/303614.html
霍山石斛,https://www.dayi.org.cn/cmedical/1155757.html
柏子仁,https://www.dayi.org.cn/cmedical/300137.html
甘草,https://www.dayi.org.cn/cmedical/1155619.html
人中黄,https://www.dayi.org.cn/cmedical/1155662.html
栀子,https://www.dayi.org.cn/cmedical/305834.html
没食子,https://www.dayi.org.cn/cmedical/302248.html
柠檬,https://www.dayi.org.cn/cmedical/302508.html
干石斛,https://www.dayi.org.cn/cmedical/1155811.html
八角莲,https://www.dayi.org.cn/cmedical/300068.html
荆芥,https://www.dayi.org.cn/cmedical/301470.html
梨,https://www.dayi.org.cn/cmedical/1114835.html
阿拉伯婆婆纳,https://www.dayi.org.cn/cmedical/1156031.html
金银花,https://www.dayi.org.cn/cmedical/301445.html
漆姑草,https://www.dayi.org.cn/cmedical/302756.html
辣蓼草,https://www.dayi.org.cn/cmedical/301666.html
高良姜,https://www.dayi.org.cn/cmedical/301029.html
土大黄,https://www.dayi.org.cn/cmedical/304161.html
苜蓿,https://www.dayi.org.cn/cmedical/1156176.html
龙血竭,https://www.dayi.org.cn/cmedical/1156135.html
酢浆草,https://www.dayi.org.cn/cmedical/306127.html
山萸肉,https://www.dayi.org.cn/cmedical/1155773.html
生牡蛎,https://www.dayi.org.cn/cmedical/1155796.html
牛肉,https://www.dayi.org.cn/cmedical/1156054.html
枸杞,https://www.dayi.org.cn/cmedical/1155607.html
绿茶,https://www.dayi.org.cn/cmedical/1156132.html
砂仁,https://www.dayi.org.cn/cmedical/303183.html
蛇莓,https://www.dayi.org.cn/cmedical/303401.html
密蒙花,https://www.dayi.org.cn/cmedical/302320.html
巴戟天,https://www.dayi.org.cn/cmedical/1144878.html
麝香,https://www.dayi.org.cn/cmedical/1118049.html
山药,https://www.dayi.org.cn/cmedical/1115362.html
冬虫夏草,https://www.dayi.org.cn/cmedical/1015009.html
紫苏,https://www.dayi.org.cn/cmedical/1155634.html
樟木,https://www.dayi.org.cn/cmedical/305740.html
